investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV004731,2024-05-11,119599,SIP,549,Punjab,Amritsar,B30,26-35,Male,17.6,Mandate,Verified
INV001670,2024-05-11,100033,Redemption,8274,West Bengal,Kolkata,T30,26-35,Male,16.5,Net Banking,Verified
INV002696,2024-05-11,102885,Redemption,211580,Punjab,Amritsar,B30,18-25,Male,7.1,UPI,Verified
INV003928,2024-05-11,148567,SIP,1815,Rajasthan,Jaipur,T30,36-45,Male,22.8,Mandate,Verified
INV002675,2024-05-11,120504,SIP,12709,Uttar Pradesh,Agra,B30,36-45,Male,17.9,Cheque,Verified
INV001382,2024-05-11,149324,SIP,2998,Karnataka,Mysore,B30,26-35,Male,18.9,Cheque,Verified
INV001406,2024-05-11,119551,SIP,2186,Telangana,Hyderabad,T30,46-55,Male,86.0,Cheque,Verified
INV004847,2024-05-11,125497,SIP,2874,Maharashtra,Pune,T30,26-35,Female,7.0,Net Banking,Verified
INV004784,2024-05-11,120843,SIP,2733,Uttar Pradesh,Lucknow,T30,26-35,Female,15.8,Cheque,Verified
INV004308,2024-05-11,149322,SIP,21116,Gujarat,Surat,T30,26-35,Female,11.1,Net Banking,Verified
INV000147,2024-05-11,148568,SIP,2062,Rajasthan,Jaipur,T30,26-35,Male,15.7,Mandate,Pending
INV004452,2024-05-11,118634,SIP,5488,Rajasthan,Udaipur,B30,26-35,Male,17.6,Cheque,Verified
INV002094,2024-05-11,100033,SIP,17579,Punjab,Amritsar,B30,26-35,Female,25.0,Mandate,Verified
INV003967,2024-05-11,120841,Lumpsum,85392,Tamil Nadu,Coimbatore,B30,46-55,Male,79.9,Mandate,Verified
INV004354,2024-05-11,102885,Redemption,303849,Uttar Pradesh,Kanpur,B30,26-35,Female,17.8,Net Banking,Verified
INV000902,2024-05-11,118635,SIP,48325,Maharashtra,Mumbai,T30,26-35,Female,6.0,UPI,Verified
INV001910,2024-05-11,149323,Redemption,145712,Karnataka,Mysore,B30,26-35,Female,15.2,Net Banking,Verified
INV001524,2024-05-11,120842,SIP,43292,Madhya Pradesh,Bhopal,B30,26-35,Male,7.7,Cheque,Verified
INV004346,2024-05-11,101206,SIP,4360,Tamil Nadu,Coimbatore,B30,26-35,Male,19.4,Net Banking,Verified
INV000570,2024-05-11,100025,SIP,437,Madhya Pradesh,Bhopal,B30,26-35,Male,16.2,Net Banking,Verified
INV003626,2024-05-11,148569,SIP,410,Madhya Pradesh,Indore,T30,26-35,Male,23.5,UPI,Verified
INV000702,2024-05-11,100025,SIP,24040,Tamil Nadu,Coimbatore,B30,46-55,Female,94.1,UPI,Pending
INV003975,2024-05-11,120507,SIP,1085,Gujarat,Ahmedabad,T30,36-45,Male,26.2,Mandate,Verified
INV003941,2024-05-11,125498,SIP,839,Rajasthan,Udaipur,B30,26-35,Male,8.0,UPI,Verified
INV002585,2024-05-11,119120,SIP,5995,Uttar Pradesh,Lucknow,T30,18-25,Male,3.2,Mandate,Verified
INV003099,2024-05-11,119092,Lumpsum,438658,Gujarat,Surat,T30,36-45,Male,14.4,Net Banking,Verified
INV001924,2024-05-11,119095,SIP,1122,Karnataka,Bangalore,T30,18-25,Male,4.9,Cheque,Verified
INV002156,2024-05-11,119092,Lumpsum,263010,Rajasthan,Jaipur,T30,26-35,Male,18.7,Cheque,Pending
INV004488,2024-05-11,119092,SIP,7766,Maharashtra,Nashik,B30,56+,Male,69.8,Net Banking,Verified
INV000226,2024-05-11,101206,Lumpsum,94352,West Bengal,Kolkata,T30,36-45,Female,39.3,Net Banking,Verified
INV002709,2024-05-11,120503,SIP,12156,Uttar Pradesh,Kanpur,B30,36-45,Male,39.9,UPI,Verified
INV003242,2024-05-11,119095,SIP,485,Punjab,Chandigarh,T30,26-35,Female,18.1,Net Banking,Verified
INV003320,2024-05-11,118633,SIP,545,Tamil Nadu,Coimbatore,B30,56+,Male,73.7,Mandate,Verified
INV004410,2024-05-11,120844,SIP,2923,Tamil Nadu,Chennai,T30,36-45,Male,45.5,Net Banking,Verified
INV004504,2024-05-11,125497,SIP,517,Telangana,Hyderabad,T30,46-55,Male,46.3,Net Banking,Verified
INV003645,2024-05-11,119551,Lumpsum,148901,Punjab,Amritsar,B30,26-35,Male,13.4,UPI,Verified
INV002367,2024-05-11,100033,SIP,5214,Telangana,Hyderabad,T30,26-35,Male,13.9,Net Banking,Verified
INV004645,2024-05-11,119095,Lumpsum,400145,Telangana,Hyderabad,T30,26-35,Female,10.9,Mandate,Pending
INV001517,2024-05-11,100016,Redemption,367152,Karnataka,Mysore,B30,36-45,Female,23.5,UPI,Verified
INV001871,2024-05-11,149322,SIP,508,Delhi,Gurugram,T30,56+,Male,13.9,UPI,Verified
INV001062,2024-05-11,101206,Redemption,375047,Karnataka,Bangalore,T30,26-35,Male,21.1,Net Banking,Verified
INV004624,2024-05-11,125497,SIP,2564,Maharashtra,Pune,T30,26-35,Male,17.2,Net Banking,Pending
INV004964,2024-05-11,148569,Redemption,472354,Rajasthan,Jaipur,T30,56+,Male,20.5,Cheque,Pending
INV001237,2024-05-11,119551,SIP,12800,West Bengal,Kolkata,T30,26-35,Male,19.1,Mandate,Verified
INV000428,2024-05-11,119552,SIP,14495,Delhi,Gurugram,T30,36-45,Male,27.2,Net Banking,Verified
INV000454,2024-05-11,119093,Lumpsum,167509,Uttar Pradesh,Lucknow,T30,18-25,Female,6.6,Mandate,Verified
INV001777,2024-05-11,120842,SIP,23455,West Bengal,Kolkata,T30,18-25,Female,7.6,Mandate,Verified
INV002883,2024-05-11,100033,SIP,2135,West Bengal,Kolkata,T30,26-35,Female,12.5,Net Banking,Verified
INV001051,2024-05-11,148567,Lumpsum,249659,Haryana,Gurugram,T30,26-35,Male,8.2,Mandate,Verified
INV004246,2024-05-11,119551,SIP,43141,West Bengal,Kolkata,T30,36-45,Female,12.2,Mandate,Verified
INV001160,2024-05-11,119552,SIP,941,Karnataka,Mysore,B30,36-45,Female,13.8,UPI,Verified
INV001561,2024-05-11,120505,Redemption,93931,Rajasthan,Udaipur,B30,36-45,Male,39.4,Net Banking,Verified
INV000789,2024-05-11,120507,SIP,55193,Gujarat,Surat,T30,56+,Male,47.7,Net Banking,Verified
INV004005,2024-05-11,149324,SIP,54404,West Bengal,Kolkata,T30,26-35,Male,11.0,Mandate,Verified
INV003637,2024-05-11,101207,SIP,26678,Telangana,Hyderabad,T30,36-45,Male,18.6,Mandate,Pending
INV000126,2024-05-12,149324,Redemption,206730,Maharashtra,Mumbai,T30,26-35,Male,19.4,Net Banking,Verified
INV001584,2024-05-12,120507,Redemption,268500,Maharashtra,Nashik,B30,26-35,Male,10.0,Cheque,Verified
INV002473,2024-05-12,118632,SIP,11418,Uttar Pradesh,Lucknow,T30,36-45,Male,41.8,Net Banking,Verified
INV002186,2024-05-12,148568,SIP,21308,Haryana,Faridabad,B30,18-25,Female,7.9,Net Banking,Verified
INV002595,2024-05-12,100025,Lumpsum,57539,Tamil Nadu,Coimbatore,B30,36-45,Male,27.8,Net Banking,Verified
INV000860,2024-05-12,119094,Lumpsum,290425,Madhya Pradesh,Bhopal,B30,36-45,Female,51.8,UPI,Pending
INV001116,2024-05-12,119095,SIP,453,Haryana,Faridabad,B30,36-45,Male,17.8,Mandate,Verified
INV001843,2024-05-12,118634,SIP,2814,West Bengal,Kolkata,T30,46-55,Male,51.9,Cheque,Verified
INV004477,2024-05-12,101206,SIP,4509,Delhi,Gurugram,T30,46-55,Female,88.3,UPI,Verified
INV003356,2024-05-12,120843,Lumpsum,338720,Uttar Pradesh,Agra,B30,26-35,Female,11.0,Cheque,Verified
INV003236,2024-05-12,118635,SIP,11842,Madhya Pradesh,Bhopal,B30,18-25,Male,3.4,UPI,Verified
INV001418,2024-05-12,118633,SIP,897,Delhi,Noida,T30,36-45,Male,39.2,Mandate,Verified
INV000583,2024-05-12,120842,Redemption,84167,Punjab,Amritsar,B30,26-35,Male,8.7,Cheque,Verified
INV004959,2024-05-12,148567,SIP,995,Delhi,New Delhi,T30,18-25,Female,5.8,Cheque,Verified
INV003540,2024-05-12,120842,SIP,13673,Telangana,Hyderabad,T30,26-35,Male,23.6,Net Banking,Verified
INV000256,2024-05-12,118636,Lumpsum,240184,Delhi,New Delhi,T30,36-45,Male,14.0,Mandate,Verified
INV004466,2024-05-12,148567,Redemption,334104,Gujarat,Surat,T30,18-25,Female,3.7,Cheque,Verified
INV002825,2024-05-12,120504,SIP,456,Delhi,New Delhi,T30,36-45,Male,52.4,UPI,Verified
INV002764,2024-05-12,120503,Lumpsum,291054,Madhya Pradesh,Bhopal,B30,36-45,Male,40.8,Net Banking,Verified
INV002083,2024-05-12,120844,SIP,13402,Gujarat,Surat,T30,26-35,Male,21.2,Mandate,Verified
INV001356,2024-05-12,148568,SIP,17411,Gujarat,Ahmedabad,T30,26-35,Male,19.7,Net Banking,Verified
INV000800,2024-05-12,119599,SIP,11772,Delhi,New Delhi,T30,36-45,Female,58.8,Mandate,Verified
INV004621,2024-05-12,100033,SIP,2824,Punjab,Amritsar,B30,36-45,Female,16.9,Cheque,Verified
INV001695,2024-05-12,119120,Redemption,120909,Punjab,Amritsar,B30,36-45,Male,24.0,Cheque,Pending
INV000566,2024-05-12,119094,Lumpsum,94697,Uttar Pradesh,Agra,B30,36-45,Male,18.2,Mandate,Verified
INV001265,2024-05-12,120843,SIP,17282,Tamil Nadu,Coimbatore,B30,26-35,Male,20.3,Mandate,Verified
INV000132,2024-05-12,100025,SIP,10844,Karnataka,Bangalore,T30,46-55,Female,37.1,UPI,Verified
INV002500,2024-05-12,120841,SIP,4840,Delhi,New Delhi,T30,26-35,Male,14.7,Cheque,Verified
INV003600,2024-05-12,119094,Lumpsum,153228,West Bengal,Kolkata,T30,56+,Female,19.3,Cheque,Verified
INV001672,2024-05-12,119552,Redemption,395966,Maharashtra,Pune,T30,18-25,Male,5.4,UPI,Verified
INV004619,2024-05-12,120507,Redemption,63392,Gujarat,Ahmedabad,T30,46-55,Male,47.9,UPI,Verified
INV001652,2024-05-12,120843,SIP,583,Tamil Nadu,Chennai,T30,26-35,Female,12.7,UPI,Verified
INV001392,2024-05-12,119551,Lumpsum,440835,Rajasthan,Udaipur,B30,26-35,Male,18.5,UPI,Verified
INV003558,2024-05-12,119095,SIP,2777,Uttar Pradesh,Lucknow,T30,18-25,Male,6.1,Net Banking,Pending
INV004153,2024-05-12,119551,Redemption,117552,Uttar Pradesh,Agra,B30,46-55,Male,96.3,Mandate,Verified
INV003984,2024-05-12,119599,SIP,882,Uttar Pradesh,Agra,B30,56+,Female,30.1,Net Banking,Verified
INV001564,2024-05-12,118634,SIP,1087,Haryana,Faridabad,B30,46-55,Male,43.2,Mandate,Verified
INV003298,2024-05-12,120844,SIP,2163,Gujarat,Surat,T30,26-35,Male,12.4,Cheque,Verified
INV004848,2024-05-12,101208,SIP,4663,Haryana,Gurugram,T30,26-35,Male,15.6,UPI,Verified
INV003411,2024-05-12,118635,SIP,42003,Tamil Nadu,Chennai,T30,26-35,Male,14.2,Mandate,Verified
INV004692,2024-05-12,119094,SIP,2576,Madhya Pradesh,Bhopal,B30,26-35,Male,11.6,Cheque,Verified
INV003555,2024-05-12,149324,SIP,1008,Karnataka,Mysore,B30,26-35,Male,18.6,Net Banking,Verified
INV002326,2024-05-12,120505,Lumpsum,479198,Telangana,Hyderabad,T30,36-45,Female,33.2,Mandate,Pending
INV002182,2024-05-12,120507,Lumpsum,277620,Madhya Pradesh,Bhopal,B30,36-45,Male,54.3,Net Banking,Verified
INV002839,2024-05-12,149324,Redemption,521114,Punjab,Amritsar,B30,26-35,Male,14.8,UPI,Verified
INV000309,2024-05-12,118635,Lumpsum,91733,Delhi,Gurugram,T30,26-35,Male,18.1,Mandate,Verified
INV000623,2024-05-12,119551,Redemption,420914,Tamil Nadu,Chennai,T30,46-55,Male,48.9,Cheque,Verified
INV002370,2024-05-12,119094,SIP,947,Delhi,Noida,T30,26-35,Male,16.6,UPI,Verified
INV003773,2024-05-12,100016,SIP,1034,West Bengal,Kolkata,T30,46-55,Female,53.9,Mandate,Verified
INV000858,2024-05-12,101207,SIP,2279,Tamil Nadu,Chennai,T30,36-45,Female,28.7,Mandate,Verified
INV001801,2024-05-12,102886,SIP,875,Delhi,New Delhi,T30,36-45,Male,44.3,Cheque,Verified
INV003320,2024-05-12,149324,SIP,52439,Tamil Nadu,Coimbatore,B30,56+,Male,73.7,UPI,Pending
INV004149,2024-05-12,148567,SIP,2708,Rajasthan,Udaipur,B30,56+,Female,78.2,UPI,Verified
INV003990,2024-05-12,120842,SIP,2544,Gujarat,Ahmedabad,T30,18-25,Male,5.3,Cheque,Verified
INV001455,2024-05-12,120842,SIP,914,Madhya Pradesh,Indore,T30,36-45,Male,26.8,Net Banking,Verified
INV003480,2024-05-12,102885,Lumpsum,175017,Madhya Pradesh,Bhopal,B30,26-35,Male,24.4,Net Banking,Pending
INV003962,2024-05-12,119598,SIP,21355,Haryana,Gurugram,T30,26-35,Male,20.4,Mandate,Verified
INV004193,2024-05-12,120503,SIP,12254,Telangana,Hyderabad,T30,26-35,Male,17.1,Net Banking,Verified
INV003674,2024-05-12,102886,SIP,1124,Uttar Pradesh,Kanpur,B30,36-45,Male,32.8,Mandate,Verified
INV000169,2024-05-13,120506,SIP,1154,Rajasthan,Jaipur,T30,26-35,Male,6.9,UPI,Verified
INV003483,2024-05-13,149324,SIP,2935,Rajasthan,Udaipur,B30,46-55,Male,81.5,Mandate,Verified
INV001649,2024-05-13,120506,SIP,1124,Telangana,Hyderabad,T30,36-45,Male,51.5,Net Banking,Verified
INV000624,2024-05-13,120503,SIP,40755,West Bengal,Kolkata,T30,56+,Male,79.6,Cheque,Verified
INV001625,2024-05-13,119552,Lumpsum,122928,Uttar Pradesh,Kanpur,B30,46-55,Female,78.2,Mandate,Verified
INV003110,2024-05-13,149323,SIP,2740,Rajasthan,Jaipur,T30,26-35,Male,9.0,UPI,Verified
INV002294,2024-05-13,125498,SIP,916,Haryana,Gurugram,T30,26-35,Male,22.3,Net Banking,Verified
INV002974,2024-05-13,100033,SIP,5721,Telangana,Hyderabad,T30,26-35,Female,21.9,Cheque,Verified
INV000169,2024-05-13,125497,Lumpsum,370586,Rajasthan,Jaipur,T30,26-35,Male,6.9,Mandate,Verified
INV004625,2024-05-13,120503,SIP,560,Tamil Nadu,Coimbatore,B30,18-25,Male,6.6,Cheque,Verified
INV004461,2024-05-13,120844,SIP,47194,Tamil Nadu,Chennai,T30,46-55,Male,80.3,Net Banking,Verified
INV001851,2024-05-13,125497,SIP,8379,Gujarat,Ahmedabad,T30,26-35,Male,16.2,Net Banking,Verified
INV003287,2024-05-13,119552,SIP,2284,Delhi,New Delhi,T30,36-45,Male,54.9,UPI,Verified
INV002724,2024-05-13,120842,Lumpsum,118391,Rajasthan,Udaipur,B30,36-45,Male,26.3,Cheque,Verified
INV003836,2024-05-13,120507,SIP,2708,Karnataka,Bangalore,T30,36-45,Male,12.4,UPI,Verified
INV003821,2024-05-13,119552,Redemption,322195,Delhi,Noida,T30,18-25,Female,6.4,Net Banking,Verified
INV001525,2024-05-13,118634,SIP,8518,Maharashtra,Mumbai,T30,36-45,Male,55.8,Mandate,Verified
INV001650,2024-05-13,102886,Lumpsum,269066,Madhya Pradesh,Indore,T30,36-45,Male,38.1,UPI,Verified
INV001235,2024-05-13,125497,Redemption,100205,Haryana,Faridabad,B30,26-35,Male,19.3,Mandate,Verified
INV002435,2024-05-13,119598,SIP,2947,Maharashtra,Nashik,B30,56+,Female,58.6,Mandate,Verified
INV002994,2024-05-13,148568,SIP,59275,Karnataka,Mysore,B30,18-25,Male,8.0,Mandate,Verified
INV001858,2024-05-13,119120,SIP,41711,Punjab,Amritsar,B30,36-45,Male,16.6,UPI,Verified
INV003587,2024-05-13,101207,Lumpsum,186659,Telangana,Hyderabad,T30,26-35,Female,16.4,Mandate,Verified
INV004390,2024-05-13,119094,Redemption,174941,Gujarat,Ahmedabad,T30,18-25,Female,6.0,Mandate,Verified
INV002264,2024-05-13,118634,SIP,3551,Tamil Nadu,Coimbatore,B30,46-55,Female,21.2,Net Banking,Verified
INV001097,2024-05-13,101207,Lumpsum,408159,Gujarat,Ahmedabad,T30,26-35,Female,16.7,Cheque,Verified
INV002617,2024-05-13,102887,SIP,23647,Maharashtra,Nashik,B30,26-35,Male,13.9,UPI,Verified
INV004851,2024-05-13,148569,Redemption,408144,Uttar Pradesh,Lucknow,T30,26-35,Male,9.3,Mandate,Verified
INV001242,2024-05-13,125497,SIP,8245,Tamil Nadu,Chennai,T30,36-45,Male,57.8,Net Banking,Verified
INV002445,2024-05-13,149324,SIP,2053,Punjab,Chandigarh,T30,26-35,Male,9.5,Cheque,Verified
INV000249,2024-05-13,120505,SIP,4937,Punjab,Amritsar,B30,26-35,Male,13.4,Cheque,Verified
INV003113,2024-05-13,119094,SIP,55739,Rajasthan,Jaipur,T30,26-35,Male,22.0,Net Banking,Verified
INV003234,2024-05-13,100025,Redemption,437902,Telangana,Hyderabad,T30,26-35,Male,13.5,UPI,Verified
INV004669,2024-05-13,120504,Redemption,322361,Punjab,Chandigarh,T30,26-35,Male,8.6,Cheque,Verified
INV001016,2024-05-13,119551,Lumpsum,348072,Delhi,Gurugram,T30,36-45,Male,19.2,Cheque,Verified
INV002391,2024-05-13,119599,SIP,1630,Madhya Pradesh,Bhopal,B30,18-25,Female,7.9,Net Banking,Verified
INV004738,2024-05-13,149322,Lumpsum,376259,Uttar Pradesh,Kanpur,B30,56+,Female,52.6,Cheque,Verified
INV004589,2024-05-13,149323,Lumpsum,386269,Gujarat,Ahmedabad,T30,36-45,Male,14.4,Cheque,Verified
INV000292,2024-05-13,119552,SIP,8269,Uttar Pradesh,Lucknow,T30,18-25,Male,3.3,Mandate,Verified
INV000767,2024-05-13,120507,Redemption,184200,Karnataka,Bangalore,T30,18-25,Female,5.2,Net Banking,Verified
INV001428,2024-05-13,120843,SIP,4141,Delhi,New Delhi,T30,26-35,Male,17.8,UPI,Verified
INV003499,2024-05-13,119095,Lumpsum,194944,Karnataka,Mysore,B30,18-25,Male,4.7,Mandate,Verified
INV001270,2024-05-13,100033,Lumpsum,72874,Madhya Pradesh,Indore,T30,26-35,Female,23.3,Net Banking,Verified
INV001643,2024-05-13,101208,Lumpsum,89737,Punjab,Amritsar,B30,36-45,Male,28.4,Net Banking,Verified
INV001212,2024-05-13,119094,SIP,3023,Uttar Pradesh,Lucknow,T30,36-45,Male,40.3,Cheque,Verified
INV002954,2024-05-13,119552,SIP,10297,Delhi,New Delhi,T30,26-35,Female,6.0,UPI,Verified
INV000891,2024-05-13,125498,Lumpsum,435248,Gujarat,Surat,T30,26-35,Male,20.9,Net Banking,Verified
INV002458,2024-05-13,118636,Lumpsum,457507,West Bengal,Kolkata,T30,18-25,Male,7.1,Net Banking,Pending
INV002077,2024-05-13,118633,SIP,11970,West Bengal,Kolkata,T30,18-25,Female,6.3,Cheque,Verified
INV004270,2024-05-13,119551,SIP,5127,Rajasthan,Udaipur,B30,18-25,Male,5.7,UPI,Verified
INV003393,2024-05-13,119552,SIP,4351,Delhi,New Delhi,T30,26-35,Male,17.1,UPI,Pending
INV002826,2024-05-13,100025,Redemption,487441,Haryana,Gurugram,T30,26-35,Male,20.5,Net Banking,Verified
INV003973,2024-05-13,102886,Lumpsum,491117,Rajasthan,Jaipur,T30,26-35,Male,11.4,Net Banking,Verified
INV002654,2024-05-13,148567,Redemption,197559,Delhi,New Delhi,T30,36-45,Female,38.2,Mandate,Verified
INV003615,2024-05-13,102886,Redemption,166478,Rajasthan,Jaipur,T30,36-45,Male,32.6,UPI,Verified
INV003940,2024-05-13,101207,Redemption,504852,West Bengal,Kolkata,T30,36-45,Male,21.6,Mandate,Verified
INV001152,2024-05-13,120506,SIP,1198,Punjab,Amritsar,B30,56+,Male,61.7,Net Banking,Verified
INV004339,2024-05-13,148568,Lumpsum,132637,Uttar Pradesh,Lucknow,T30,26-35,Female,7.3,Net Banking,Verified
INV004661,2024-05-13,119599,SIP,3110,Maharashtra,Nashik,B30,26-35,Male,9.8,Mandate,Verified
INV004915,2024-05-14,149322,SIP,2793,Uttar Pradesh,Kanpur,B30,26-35,Male,9.6,UPI,Verified
INV002515,2024-05-14,148567,Lumpsum,314973,West Bengal,Kolkata,T30,56+,Female,73.9,Net Banking,Verified
INV004627,2024-05-14,125498,Lumpsum,105957,West Bengal,Kolkata,T30,36-45,Male,47.7,Net Banking,Verified
INV003064,2024-05-14,149322,Lumpsum,410921,Karnataka,Bangalore,T30,26-35,Male,6.5,Cheque,Verified
INV003560,2024-05-14,119598,Redemption,418214,Rajasthan,Udaipur,B30,26-35,Male,22.5,Mandate,Verified
INV000946,2024-05-14,120503,SIP,538,Karnataka,Bangalore,T30,46-55,Female,37.3,Net Banking,Verified
INV000390,2024-05-14,100025,Lumpsum,371224,Karnataka,Bangalore,T30,26-35,Male,24.9,Net Banking,Verified
INV004033,2024-05-14,148568,Lumpsum,385099,West Bengal,Kolkata,T30,36-45,Male,56.1,Cheque,Verified
INV004653,2024-05-14,100033,SIP,56397,Rajasthan,Jaipur,T30,46-55,Female,32.2,UPI,Verified
INV003173,2024-05-14,119092,Lumpsum,437046,Gujarat,Surat,T30,18-25,Male,7.1,Net Banking,Verified
INV002547,2024-05-14,118632,Lumpsum,384834,Haryana,Gurugram,T30,26-35,Male,7.3,Mandate,Verified
INV000606,2024-05-14,120504,Redemption,498428,Karnataka,Mysore,B30,18-25,Male,7.8,UPI,Verified
INV000606,2024-05-14,119120,SIP,1066,Karnataka,Mysore,B30,18-25,Male,7.8,Net Banking,Verified
INV001571,2024-05-14,118632,Redemption,143857,Rajasthan,Udaipur,B30,46-55,Female,52.0,Net Banking,Verified
INV000466,2024-05-14,101206,Redemption,101093,Haryana,Faridabad,B30,18-25,Male,4.4,UPI,Verified
INV002019,2024-05-14,120843,Lumpsum,217343,Delhi,New Delhi,T30,36-45,Male,19.8,Mandate,Verified
INV000567,2024-05-14,148567,SIP,3392,Delhi,New Delhi,T30,26-35,Male,9.1,Net Banking,Verified
INV003049,2024-05-14,120843,SIP,28170,Gujarat,Ahmedabad,T30,26-35,Male,15.5,UPI,Verified
INV003528,2024-05-14,120844,SIP,9748,Madhya Pradesh,Bhopal,B30,18-25,Female,3.6,Cheque,Verified
INV004818,2024-05-14,102885,Lumpsum,219716,Maharashtra,Pune,T30,26-35,Male,23.5,Cheque,Verified
INV003887,2024-05-14,102885,Lumpsum,277114,Rajasthan,Udaipur,B30,56+,Female,54.1,Mandate,Verified
INV001404,2024-05-14,120504,SIP,2573,West Bengal,Kolkata,T30,46-55,Male,56.2,Mandate,Verified
INV003315,2024-05-14,102887,SIP,1161,Madhya Pradesh,Bhopal,B30,36-45,Female,58.1,UPI,Verified
INV001691,2024-05-14,100025,Lumpsum,363149,Maharashtra,Mumbai,T30,26-35,Male,10.3,Cheque,Verified
INV000127,2024-05-14,119095,Lumpsum,451149,Delhi,Gurugram,T30,18-25,Male,7.3,Mandate,Verified
INV004017,2024-05-14,118636,SIP,2283,West Bengal,Kolkata,T30,36-45,Male,36.7,Cheque,Verified
INV004938,2024-05-14,118632,SIP,48071,Karnataka,Bangalore,T30,18-25,Male,6.3,Mandate,Verified
INV002568,2024-05-14,100025,SIP,58433,Uttar Pradesh,Lucknow,T30,26-35,Female,7.3,UPI,Verified
INV003778,2024-05-14,118636,SIP,2568,Tamil Nadu,Chennai,T30,36-45,Male,59.4,Mandate,Verified
INV002112,2024-05-14,101206,SIP,21664,Madhya Pradesh,Indore,T30,56+,Male,41.3,UPI,Verified
INV003909,2024-05-14,119599,SIP,3142,Haryana,Gurugram,T30,46-55,Male,29.1,Mandate,Verified
INV004827,2024-05-14,120844,Redemption,53776,Uttar Pradesh,Kanpur,B30,56+,Female,43.7,UPI,Pending
INV002044,2024-05-14,100033,Redemption,28787,Gujarat,Ahmedabad,T30,26-35,Female,19.1,UPI,Verified
INV001141,2024-05-14,101207,SIP,2235,West Bengal,Kolkata,T30,18-25,Female,3.0,UPI,Verified
INV004084,2024-05-14,120844,Lumpsum,68811,Telangana,Hyderabad,T30,26-35,Male,9.9,Net Banking,Verified
INV001507,2024-05-14,102885,Lumpsum,59698,Uttar Pradesh,Lucknow,T30,26-35,Male,20.4,Net Banking,Verified
INV003241,2024-05-14,120504,SIP,923,Madhya Pradesh,Bhopal,B30,26-35,Male,8.4,Net Banking,Verified
INV004088,2024-05-14,119093,SIP,5487,Tamil Nadu,Chennai,T30,36-45,Male,26.8,Mandate,Verified
INV001777,2024-05-14,118636,SIP,55601,West Bengal,Kolkata,T30,18-25,Female,7.6,Cheque,Verified
INV002803,2024-05-14,120505,SIP,423,Uttar Pradesh,Agra,B30,36-45,Male,31.9,Net Banking,Verified
INV002897,2024-05-14,149322,SIP,3489,Maharashtra,Pune,T30,26-35,Male,23.1,Net Banking,Verified
INV002236,2024-05-14,149324,SIP,445,Delhi,New Delhi,T30,26-35,Male,21.6,Cheque,Verified
INV004318,2024-05-14,118634,SIP,11531,Tamil Nadu,Coimbatore,B30,56+,Female,54.7,UPI,Verified
INV003121,2024-05-14,101207,Lumpsum,65841,Telangana,Hyderabad,T30,36-45,Male,13.7,Cheque,Verified
INV002430,2024-05-14,100025,Redemption,120214,Madhya Pradesh,Bhopal,B30,26-35,Male,16.2,Cheque,Verified
INV001440,2024-05-14,100025,Lumpsum,136104,West Bengal,Kolkata,T30,26-35,Male,11.3,Cheque,Verified
INV003016,2024-05-14,102886,Redemption,274767,Madhya Pradesh,Bhopal,B30,26-35,Male,12.7,Net Banking,Verified
INV004761,2024-05-14,120503,Redemption,519622,Madhya Pradesh,Indore,T30,26-35,Male,21.4,Cheque,Verified
INV004906,2024-05-14,120844,SIP,2320,Madhya Pradesh,Indore,T30,26-35,Male,9.9,Cheque,Verified
INV004266,2024-05-14,119598,SIP,3407,Delhi,New Delhi,T30,36-45,Male,35.9,Net Banking,Pending
INV000541,2024-05-14,120841,SIP,8767,Telangana,Hyderabad,T30,46-55,Female,22.9,Cheque,Verified
INV002413,2024-05-14,100033,Lumpsum,23904,Gujarat,Surat,T30,26-35,Male,14.4,UPI,Verified
INV003564,2024-05-14,125497,SIP,48152,Telangana,Hyderabad,T30,18-25,Male,6.8,UPI,Verified
INV001969,2024-05-14,118632,Lumpsum,132181,Uttar Pradesh,Kanpur,B30,26-35,Male,9.7,UPI,Verified
INV004926,2024-05-14,120505,SIP,1769,Karnataka,Mysore,B30,36-45,Male,45.3,Mandate,Verified
INV000661,2024-05-14,120843,SIP,2165,Haryana,Faridabad,B30,36-45,Male,46.8,Net Banking,Verified
INV002887,2024-05-14,119095,Lumpsum,556503,Delhi,New Delhi,T30,36-45,Female,59.6,Net Banking,Verified
INV003619,2024-05-14,101207,SIP,7992,West Bengal,Kolkata,T30,18-25,Female,3.3,UPI,Verified
INV004623,2024-05-14,118634,Lumpsum,77025,Madhya Pradesh,Indore,T30,46-55,Female,44.9,Cheque,Verified
